Date,Tier,OTM,ShortOTM,LongOTM,Safety,Premium,PnL,DaysHeld,Result,Risk,Side,VIX,ATR,Score,Size,Week,WeekCap,Year,Regime,date,score,bias,close,ema20,Anchor_Signal,Action,Filtered_PnL
2021-12-31,HighATR-Cautious,750,750,950,78.2,30,8.5,4,WIN,170.0,Bull Put,16.22,230.2,2,0.75,2021_52,200.0,2021,elevated,2021-12-31,-1,NEUTRAL,17364.25,17199.62880036007,BULL,TRADE,8.5
2022-01-13,HighATR-Cautious,750,750,950,82.8,30,-178.0,7,LOSS,170.0,Bull Put,16.7,207.6,2,0.75,2022_02,200.0,2022,elevated,2022-01-13,4,STRONG BULL,18258.55,17643.013101519926,BULL,TRADE,-178.0
2022-01-17,HighATR-Cautious,750,750,950,85.2,30,18.7,3,WIN,170.0,Bull Put,16.77,196.2,1,0.75,2022_03,200.0,2022,elevated,2022-01-17,4,STRONG BULL,18309.7,17757.560384690914,BULL,TRADE,18.7
2022-07-12,HighATR-Cautious,750,750,950,81.2,30,8.5,4,WIN,170.0,Bull Put,18.55,215.5,2,0.75,2022_28,200.0,2022,elevated,2022-07-12,3,STRONG BULL,16037.75,15948.227387930961,BULL,TRADE,8.5
2022-07-18,HighATR-Cautious,750,750,950,82.3,30,8.5,4,WIN,170.0,Bull Put,17.16,210.0,1,0.75,2022_29,200.0,2022,elevated,2022-07-18,3,STRONG BULL,16281.4,15990.892935158454,BULL,TRADE,8.5
2022-07-26,HighATR-Cautious,750,750,950,85.3,30,8.5,4,WIN,170.0,Bull Put,18.17,195.7,1,0.75,2022_30,200.0,2022,elevated,2022-07-26,4,STRONG BULL,16466.55,16241.360685977686,NEUTRAL,TRADE,8.5
2022-08-12,Near-VC,700,700,900,81.8,80,44.0,6,WIN,120.0,Bull Put,17.61,198.3,1,0.75,2022_32,200.0,2022,elevated,2022-08-12,4,STRONG BULL,17698.65,17045.238466153005,BULL,TRADE,44.0
2022-08-16,HighATR-Cautious,750,750,950,85.6,30,8.5,6,WIN,170.0,Bull Put,17.68,194.2,2,0.75,2022_33,200.0,2022,elevated,2022-08-16,4,STRONG BULL,17828.3,17119.815755090814,BULL,TRADE,8.5
2022-08-23,HighATR-Cautious,750,750,950,83.9,30,8.5,5,WIN,170.0,Bull Put,19.05,202.0,2,0.75,2022_34,200.0,2022,elevated,2022-08-23,2,BULL BIAS,17623.35,17358.720224662564,NEUTRAL,TRADE,8.5
2022-09-06,HighATR-Cautious,750,750,950,80.4,30,8.5,4,WIN,170.0,Bull Put,19.52,219.3,2,0.75,2022_36,200.0,2022,elevated,2022-09-06,-2,BEAR BIAS,17651.6,17492.546827967533,BULL,TRADE,8.5
2022-09-12,HighATR-Cautious,750,750,950,84.0,30,8.5,6,WIN,170.0,Bull Put,17.94,201.5,1,0.75,2022_37,200.0,2022,elevated,2022-09-12,2,BULL BIAS,17931.6,17597.01614536925,BULL,TRADE,8.5
2022-09-19,HighATR-Cautious,750,750,950,79.9,30,-178.0,7,LOSS,170.0,Bull Put,19.94,221.6,2,0.75,2022_38,200.0,2022,elevated,2022-09-19,1,NEUTRAL,17631.85,17676.185241337727,NEUTRAL,TRADE,-178.0
2022-10-20,HighATR-Cautious,750,750,950,78.4,30,8.5,4,WIN,170.0,Bull Put,17.23,229.3,2,0.75,2022_42,200.0,2022,elevated,2022-10-20,2,BULL BIAS,17565.25,17321.82025881961,BULL,TRADE,8.5
2022-10-25,HighATR-Cautious,750,750,950,80.7,30,8.5,4,WIN,170.0,Bull Put,16.88,217.6,1,0.75,2022_43,200.0,2022,elevated,2022-10-25,4,STRONG BULL,17642.65,17408.739019030745,BULL,TRADE,8.5
2022-10-31,HighATR-Cautious,750,750,950,83.0,30,8.5,4,WIN,170.0,Bull Put,15.8,206.6,2,0.75,2022_44,200.0,2022,normal,2022-10-31,4,STRONG BULL,18015.7,17527.20896571989,BULL,TRADE,8.5
2022-11-07,HighATR-Cautious,750,750,950,86.8,30,8.5,4,WIN,170.0,Bull Put,15.59,188.4,1,0.75,2022_45,200.0,2022,normal,2022-11-07,4,STRONG BULL,18203.35,17761.686748958964,BULL,TRADE,8.5
2022-11-14,HighATR-Cautious,750,750,950,87.1,30,8.5,4,WIN,170.0,Bull Put,14.91,186.8,0,0.75,2022_46,200.0,2022,normal,2022-11-14,4,STRONG BULL,18320.25,17912.830005044612,BULL,TRADE,8.5
2022-11-21,WideCondor,600+600,600,800,81.0,100,64.2,5,WIN,300.0,Condor,14.8,173.0,0,0.75,2022_47,300.0,2022,normal,2022-11-21,2,BULL BIAS,18157.95,18069.666578314533,NEUTRAL,TRADE,64.2
2022-11-28,Normal,650,650,850,86.1,60,31.0,5,WIN,140.0,Bull Put,13.57,166.0,1,1.0,2022_48,300.0,2022,normal,2022-11-28,4,STRONG BULL,18553.4,18211.688347422853,BULL,TRADE,31.0
2022-11-29,Normal,650,650,850,86.8,60,31.0,5,WIN,140.0,Bull Put,13.62,163.1,0,1.0,2022_48,300.0,2022,normal,2022-11-29,4,STRONG BULL,18603.6,18249.013266715912,BULL,TRADE,31.0
2022-12-05,Monday-RW,750,750,950,92.4,45,20.9,6,WIN,155.0,Bull Put,13.73,160.0,0,0.75,2022_49,300.0,2022,normal,2022-12-05,4,STRONG BULL,18694.05,18410.974838836104,NEUTRAL,TRADE,20.9
2022-12-08,Normal,600,600,800,86.8,60,31.0,7,WIN,140.0,Bull Put,13.4,150.6,0,1.0,2022_49,300.0,2022,normal,2022-12-08,2,BULL BIAS,18614.4,18460.855989588257,NEUTRAL,TRADE,31.0
2022-12-12,Monday-RW,700,700,900,90.4,45,20.9,6,WIN,155.0,Bull Put,13.32,159.0,0,0.75,2022_50,300.0,2022,normal,2022-12-12,2,BULL BIAS,18494.7,18466.87054930014,NEUTRAL,TRADE,20.9
2022-12-13,Normal,650,650,850,88.3,60,46.8,3,WIN,140.0,Bull Put,12.88,156.6,0,1.0,2022_50,300.0,2022,normal,2022-12-13,2,BULL BIAS,18596.75,18479.24002079536,NEUTRAL,TRADE,46.8
2022-12-19,CONDOR,500+550,500,700,75.1,160,101.8,5,WIN,280.0,Condor,13.55,163.8,0,0.75,2022_51,300.0,2022,normal,2022-12-19,-3,STRONG BEAR,18426.2,18461.52135401439,BEAR,TRADE,101.8
2022-12-29,HighATR-Cautious,750,750,950,84.9,30,8.5,7,WIN,170.0,Bull Put,14.81,197.5,2,0.75,2022_52,200.0,2022,normal,2022-12-29,-3,STRONG BEAR,18210.4,18272.243394336456,BEAR,TRADE,8.5
2023-01-02,HighATR-Cautious,750,750,950,86.1,30,8.5,5,WIN,170.0,Bull Put,14.69,191.6,1,0.75,2023_01,200.0,2023,normal,2023-01-02,-3,STRONG BEAR,18207.1,18252.666588107622,NEUTRAL,TRADE,8.5
2023-01-09,HighATR-Cautious,750,750,950,84.3,30,8.5,6,WIN,170.0,Bull Put,14.65,200.4,1,0.75,2023_02,200.0,2023,normal,2023-01-09,-3,STRONG BEAR,18088.75,18167.615462606507,BEAR,TRADE,8.5
2023-01-16,HighATR-Cautious,750,750,950,84.1,30,8.5,4,WIN,170.0,Bull Put,15.02,201.1,1,0.75,2023_03,200.0,2023,normal,2023-01-16,-4,STRONG BEAR,17891.7,18063.959156652716,NEUTRAL,TRADE,8.5
2023-01-24,CONDOR,550+550,550,750,76.0,160,101.8,5,WIN,280.0,Condor,13.66,177.0,0,0.75,2023_04,300.0,2023,normal,2023-01-24,-1,NEUTRAL,18101.15,18075.90339208234,BULL,TRADE,101.8
2023-01-30,HighATR-Cautious,750,750,950,83.0,30,8.5,4,WIN,170.0,Bull Put,17.71,206.6,1,0.75,2023_05,200.0,2023,elevated,2023-01-30,-4,STRONG BEAR,17667.25,17983.727045275104,BEAR,TRADE,8.5
2023-02-06,HighATR-Cautious,750,750,950,78.4,30,8.5,4,WIN,170.0,Bull Put,14.69,229.2,1,0.75,2023_06,200.0,2023,normal,2023-02-06,-4,STRONG BEAR,17761.2,17874.450201813972,NEUTRAL,TRADE,8.5
2023-02-15,HighATR-Cautious,750,750,950,82.8,30,8.5,7,WIN,170.0,Bull Put,12.86,207.6,1,0.75,2023_07,200.0,2023,normal,2023-02-15,-1,NEUTRAL,18023.2,17868.66239690339,NEUTRAL,TRADE,8.5
2023-02-20,HighATR-Cautious,750,750,950,84.9,30,8.5,7,WIN,170.0,Bull Put,13.38,197.5,0,0.75,2023_08,200.0,2023,normal,2023-02-20,0,NEUTRAL,17847.7,17884.465185224097,NEUTRAL,TRADE,8.5
2023-02-27,Bear-Call,650,650,850,79.4,60,32.0,7,WIN,140.0,Bear Call,13.88,194.4,1,0.75,2023_09,200.0,2023,normal,2023-02-27,-4,STRONG BEAR,17406.35,17748.5875087977,BEAR,TRADE,32.0
2023-03-06,HighATR-Cautious,750,750,950,84.7,30,8.5,7,WIN,170.0,Bull Put,12.27,198.2,1,0.75,2023_10,200.0,2023,normal,2023-03-06,-3,STRONG BEAR,17719.85,17650.82696560307,NEUTRAL,TRADE,8.5
2023-03-17,HighATR-Cautious,750,750,950,80.7,30,8.5,6,WIN,170.0,Bull Put,14.77,217.7,2,0.75,2023_11,200.0,2023,normal,2023-03-17,-4,STRONG BEAR,17123.7,17409.617585594275,BEAR,TRADE,8.5
2023-03-21,HighATR-Cautious,750,750,950,81.1,30,8.5,6,WIN,170.0,Bull Put,15.08,216.0,1,0.75,2023_12,200.0,2023,normal,2023-03-21,-4,STRONG BEAR,17106.95,17345.79353378579,NEUTRAL,TRADE,8.5
2023-03-27,HighATR-Cautious,750,750,950,84.2,30,8.5,4,WIN,170.0,Bull Put,15.45,200.9,1,0.75,2023_13,200.0,2023,normal,2023-03-27,-4,STRONG BEAR,16963.45,17237.831840727365,BEAR,TRADE,8.5
2023-04-11,WideCondor,600+600,600,800,79.5,100,52.0,6,WIN,300.0,Condor,11.98,178.9,1,0.75,2023_15,300.0,2023,ultra-calm,2023-04-11,3,STRONG BULL,17722.25,17365.143579978223,BULL,TRADE,52.0
2023-04-17,WideCondor,600+600,600,800,79.8,100,52.0,5,WIN,300.0,Condor,12.27,177.9,0,0.75,2023_16,300.0,2023,normal,2023-04-17,3,STRONG BULL,17704.1,17472.61888727682,NEUTRAL,TRADE,52.0
2023-04-24,Monday-RW,700,700,900,90.3,45,20.9,5,WIN,155.0,Bull Put,11.67,159.4,0,0.75,2023_17,300.0,2023,ultra-calm,2023-04-24,3,STRONG BULL,17748.0,17545.006281398833,NEUTRAL,TRADE,20.9
2023-04-25,Normal,600,600,800,85.8,60,31.0,5,WIN,140.0,Bull Put,11.52,154.4,0,1.0,2023_17,300.0,2023,ultra-calm,2023-04-25,4,STRONG BULL,17761.95,17565.667587932276,BULL,TRADE,31.0
2023-05-03,Wednesday-MW,650,650,850,90.3,50,24.0,5,WIN,150.0,Bull Put,11.84,148.1,0,0.75,2023_18,600.0,2023,ultra-calm,2023-05-03,4,STRONG BULL,18082.7,17743.05021874129,BULL,TRADE,24.0
2023-05-04,Normal,600,600,800,86.6,60,31.0,5,WIN,140.0,Bull Put,11.73,151.5,1,1.0,2023_18,300.0,2023,ultra-calm,2023-05-04,4,STRONG BULL,18238.6,17790.24543600402,BULL,TRADE,31.0
2023-05-08,Monday-RW,700,700,900,90.5,45,20.9,5,WIN,155.0,Bull Put,12.64,158.3,0,0.75,2023_19,300.0,2023,normal,2023-05-08,4,STRONG BULL,18269.75,17860.014064393315,BULL,TRADE,20.9
2023-05-09,Normal,600,600,800,85.6,60,31.0,5,WIN,140.0,Bull Put,12.68,155.1,0,1.0,2023_19,300.0,2023,normal,2023-05-09,4,STRONG BULL,18258.3,17897.94605826062,BULL,TRADE,31.0
2023-05-15,Monday-RW,650,650,850,90.1,45,20.9,6,WIN,155.0,Bull Put,13.17,148.8,0,0.75,2023_20,420.0,2023,normal,2023-05-15,4,STRONG BULL,18384.6,18040.8273088815,BULL,TRADE,20.9
2023-05-16,Normal,600,600,800,86.9,60,31.0,5,WIN,140.0,Bull Put,13.29,150.1,0,1.0,2023_20,300.0,2023,normal,2023-05-16,4,STRONG BULL,18276.75,18063.296136607074,BULL,TRADE,31.0
2023-05-22,Monday-RW,700,700,900,91.0,45,20.9,5,WIN,155.0,Bull Put,12.57,155.8,0,0.75,2023_21,300.0,2023,normal,2023-05-22,2,BULL BIAS,18303.3,18113.46358214309,BULL,TRADE,20.9
2023-05-25,Normal,600,600,800,86.9,60,31.0,5,WIN,140.0,Bull Put,12.52,150.0,0,1.0,2023_21,300.0,2023,normal,2023-05-25,2,BULL BIAS,18335.9,18166.77507935638,NEUTRAL,TRADE,31.0
2023-05-30,Normal,600,600,800,85.5,60,31.0,5,WIN,140.0,Bull Put,12.01,155.6,0,1.0,2023_22,300.0,2023,normal,2023-05-30,4,STRONG BULL,18639.95,18249.264180606922,BULL,TRADE,31.0
2023-05-31,Wednesday-MW,650,650,850,88.6,50,24.0,5,WIN,150.0,Bull Put,11.97,155.6,0,0.75,2023_22,300.0,2023,ultra-calm,2023-05-31,4,STRONG BULL,18521.3,18275.172353882455,BULL,TRADE,24.0
2023-06-05,Monday-RW,650,650,850,90.7,45,20.9,5,WIN,155.0,Bull Put,11.14,146.0,0,0.75,2023_23,600.0,2023,ultra-calm,2023-06-05,4,STRONG BULL,18599.9,18344.143340382223,BULL,TRADE,20.9
2023-06-06,Aggressive,450,450,650,76.9,100,65.0,5,WIN,100.0,Bull Put,11.38,142.0,0,0.75,2023_23,600.0,2023,ultra-calm,2023-06-06,4,STRONG BULL,18617.1,18370.13921272677,BULL,TRADE,65.0
2023-06-07,Wednesday-MW,600,600,800,89.3,50,24.0,5,WIN,150.0,Bull Put,11.44,140.6,0,0.75,2023_23,600.0,2023,ultra-calm,2023-06-07,4,STRONG BULL,18730.35,18404.445001990887,BULL,TRADE,24.0
2023-06-12,Monday-RW,600,600,800,90.7,45,20.9,5,WIN,155.0,Bull Put,11.25,135.1,0,0.75,2023_24,600.0,2023,ultra-calm,2023-06-12,2,BULL BIAS,18614.9,18457.42330943262,NEUTRAL,TRADE,20.9
2023-06-13,Aggressive,450,450,650,79.7,100,65.0,5,WIN,100.0,Bull Put,11.11,133.5,0,0.75,2023_24,600.0,2023,ultra-calm,2023-06-13,2,BULL BIAS,18718.65,18482.30204186761,BULL,TRADE,65.0
2023-06-14,Wednesday-MW,600,600,800,92.0,50,24.0,5,WIN,150.0,Bull Put,11.16,129.6,0,0.75,2023_24,600.0,2023,ultra-calm,2023-06-14,2,BULL BIAS,18749.65,18507.763752165934,BULL,TRADE,24.0
2023-06-19,Monday-RW,600,600,800,90.7,45,20.9,6,WIN,155.0,Bull Put,11.23,134.9,0,0.75,2023_25,600.0,2023,ultra-calm,2023-06-19,2,BULL BIAS,18754.2,18572.044171915142,BULL,TRADE,20.9
2023-06-20,Aggressive,450,450,650,78.2,100,65.0,6,WIN,100.0,Bull Put,11.13,138.0,0,0.75,2023_25,600.0,2023,ultra-calm,2023-06-20,2,BULL BIAS,18833.7,18596.96377458989,NEUTRAL,TRADE,65.0
2023-06-21,Wednesday-MW,600,600,800,91.0,50,24.0,5,WIN,150.0,Bull Put,11.29,133.9,0,0.75,2023_25,600.0,2023,ultra-calm,2023-06-21,2,BULL BIAS,18862.1,18622.21484367657,BULL,TRADE,24.0
2023-06-26,Monday-RW,600,600,800,92.1,45,20.9,5,WIN,155.0,Bull Put,11.4,128.9,0,0.75,2023_26,600.0,2023,ultra-calm,2023-06-26,2,BULL BIAS,18694.7,18645.36125826343,NEUTRAL,TRADE,20.9
2023-06-27,Aggressive,450,450,650,81.1,100,65.0,5,WIN,100.0,Bull Put,10.78,129.3,0,0.75,2023_26,600.0,2023,ultra-calm,2023-06-27,2,BULL BIAS,18818.6,18661.860186047867,NEUTRAL,TRADE,65.0
2023-06-28,Wednesday-MW,600,600,800,91.0,50,24.0,5,WIN,150.0,Bull Put,10.89,133.8,0,0.75,2023_26,600.0,2023,ultra-calm,2023-06-28,2,BULL BIAS,18991.9,18693.292549281403,BULL,TRADE,24.0
2023-07-04,Normal,550,550,750,86.1,60,31.0,5,WIN,140.0,Bull Put,11.7,140.4,2,1.0,2023_27,420.0,2023,ultra-calm,2023-07-04,4,STRONG BULL,19385.55,18852.335362868063,BULL,TRADE,31.0
2023-07-05,Normal,550,550,750,87.3,60,31.0,5,WIN,140.0,Bull Put,11.88,136.2,2,1.0,2023_27,420.0,2023,ultra-calm,2023-07-05,4,STRONG BULL,19415.3,18905.951042594912,BULL,TRADE,31.0
2023-07-10,Monday-RW,650,650,850,92.0,45,20.9,5,WIN,155.0,Bull Put,11.46,140.2,1,0.75,2023_28,420.0,2023,ultra-calm,2023-07-10,4,STRONG BULL,19367.85,19031.260673918423,BULL,TRADE,20.9
2023-07-11,Normal,550,550,750,86.1,60,31.0,5,WIN,140.0,Bull Put,11.01,140.7,1,1.0,2023_28,420.0,2023,ultra-calm,2023-07-11,4,STRONG BULL,19448.15,19070.964419259526,BULL,TRADE,31.0
2023-07-18,Normal,600,600,800,88.0,60,31.0,6,WIN,140.0,Bull Put,11.71,145.7,1,1.0,2023_29,420.0,2023,ultra-calm,2023-07-18,4,STRONG BULL,19751.55,19278.170188803877,BULL,TRADE,31.0
2023-07-19,Normal,600,600,800,88.4,60,31.0,6,WIN,140.0,Bull Put,11.6,144.2,2,1.0,2023_29,420.0,2023,ultra-calm,2023-07-19,4,STRONG BULL,19847.15,19332.358742251126,BULL,TRADE,31.0
2023-07-24,Monday-RW,700,700,900,90.9,45,20.9,5,WIN,155.0,Bull Put,11.65,156.6,0,0.75,2023_30,300.0,2023,ultra-calm,2023-07-24,4,STRONG BULL,19665.4,19452.4342417774,NEUTRAL,TRADE,20.9
2023-07-25,Near-VC,700,700,900,91.5,80,44.0,5,WIN,120.0,Bull Put,10.24,153.5,0,0.75,2023_30,300.0,2023,ultra-calm,2023-07-25,2,BULL BIAS,19678.85,19473.99764732241,NEUTRAL,TRADE,44.0
2023-07-31,WideCondor,600+600,600,800,84.3,100,64.2,5,WIN,300.0,Condor,10.41,160.4,0,0.75,2023_31,300.0,2023,ultra-calm,2023-07-31,2,BULL BIAS,19742.5,19552.433680393995,NEUTRAL,TRADE,64.2
2023-08-08,WideCondor,600+600,600,800,84.1,100,52.0,7,WIN,300.0,Condor,11.33,160.9,0,0.75,2023_32,300.0,2023,ultra-calm,2023-08-08,0,NEUTRAL,19570.8,19551.860291693825,NEUTRAL,TRADE,52.0
2023-08-16,Wednesday-MW,700,700,900,89.7,50,24.0,5,WIN,150.0,Bull Put,12.13,162.3,0,0.75,2023_33,300.0,2023,normal,2023-08-16,-1,NEUTRAL,19447.0,19524.875405163286,BEAR,TRADE,24.0
2023-08-17,Normal,650,650,850,87.4,60,31.0,5,WIN,140.0,Bull Put,12.24,160.4,0,1.0,2023_33,300.0,2023,normal,2023-08-17,-3,STRONG BEAR,19346.2,19507.85869990964,BEAR,TRADE,31.0
2023-08-21,Monday-RW,700,700,900,90.9,45,20.9,6,WIN,155.0,Bull Put,11.96,156.6,0,0.75,2023_34,300.0,2023,ultra-calm,2023-08-21,-3,STRONG BEAR,19380.6,19476.233992443038,BEAR,TRADE,20.9
2023-08-22,Aggressive,500,500,700,79.3,100,65.0,6,WIN,100.0,Bull Put,11.75,149.9,0,0.75,2023_34,600.0,2023,ultra-calm,2023-08-22,-3,STRONG BEAR,19390.05,19468.02599316275,NEUTRAL,TRADE,65.0
2023-08-23,Wednesday-MW,650,650,850,90.6,50,24.0,7,WIN,150.0,Bull Put,11.73,146.7,0,0.75,2023_34,600.0,2023,ultra-calm,2023-08-23,-3,STRONG BEAR,19441.55,19465.504470004395,NEUTRAL,TRADE,24.0
2023-08-28,Monday-RW,700,700,900,92.3,45,20.9,5,WIN,155.0,Bull Put,12.4,149.4,0,0.75,2023_35,420.0,2023,normal,2023-08-28,-3,STRONG BEAR,19302.65,19424.298959049793,BEAR,TRADE,20.9
2023-08-30,Wednesday-MW,600,600,800,88.9,50,24.0,5,WIN,150.0,Bull Put,11.8,142.2,0,0.75,2023_35,600.0,2023,ultra-calm,2023-08-30,-3,STRONG BEAR,19340.05,19410.12726579813,NEUTRAL,TRADE,24.0
2023-09-01,Aggressive,500,500,700,79.9,100,65.0,5,WIN,100.0,Bull Put,11.37,147.8,0,0.75,2023_35,600.0,2023,ultra-calm,2023-09-01,-2,BEAR BIAS,19423.35,19400.1350180343,BEAR,TRADE,65.0
2023-09-05,Near-VC,700,700,900,92.4,80,44.0,5,WIN,120.0,Bull Put,10.82,148.9,0,0.75,2023_36,600.0,2023,ultra-calm,2023-09-05,2,BULL BIAS,19577.65,19417.04120679294,BULL,TRADE,44.0
2023-09-06,Wednesday-MW,650,650,850,90.2,50,24.0,5,WIN,150.0,Bull Put,10.68,148.6,0,0.75,2023_36,600.0,2023,ultra-calm,2023-09-06,2,BULL BIAS,19618.9,19436.265853765042,BULL,TRADE,24.0
2023-09-12,Normal,650,650,850,88.4,60,31.0,7,WIN,140.0,Bull Put,11.69,156.5,2,1.0,2023_37,300.0,2023,ultra-calm,2023-09-12,4,STRONG BULL,19985.65,19587.36213886454,BULL,TRADE,31.0
2023-09-13,Normal,600,600,800,85.4,60,31.0,7,WIN,140.0,Bull Put,11.83,156.1,2,1.0,2023_37,300.0,2023,ultra-calm,2023-09-13,4,STRONG BULL,20063.35,19632.694316115536,BULL,TRADE,31.0
2023-09-18,Monday-RW,650,650,850,90.7,45,32.3,3,WIN,155.0,Bull Put,10.84,146.1,1,0.75,2023_38,420.0,2023,ultra-calm,2023-09-18,4,STRONG BULL,20123.65,19762.24028876325,BULL,TRADE,32.3
2023-09-21,Normal,650,650,850,88.4,60,31.0,6,WIN,140.0,Bull Put,10.82,156.3,1,1.0,2023_38,300.0,2023,ultra-calm,2023-09-21,3,STRONG BULL,19748.85,19773.658376969463,NEUTRAL,TRADE,31.0
2023-09-25,Normal,600,600,800,86.0,60,31.0,7,WIN,140.0,Bull Put,10.9,153.5,2,1.0,2023_39,300.0,2023,ultra-calm,2023-09-25,-1,NEUTRAL,19674.85,19756.574090897906,NEUTRAL,TRADE,31.0
2023-09-26,Normal,600,600,800,87.7,60,31.0,6,WIN,140.0,Bull Put,11.19,147.0,2,1.0,2023_39,420.0,2023,ultra-calm,2023-09-26,-1,NEUTRAL,19673.6,19748.67179652668,BEAR,TRADE,31.0
2023-10-03,Normal,650,650,850,87.7,60,31.0,5,WIN,140.0,Bull Put,11.79,159.2,0,1.0,2023_40,300.0,2023,ultra-calm,2023-10-03,-3,STRONG BEAR,19522.95,19700.979915236727,BEAR,TRADE,31.0
2023-10-04,Wednesday-MW,700,700,900,89.9,50,24.0,5,WIN,150.0,Bull Put,11.66,161.4,0,0.75,2023_40,300.0,2023,ultra-calm,2023-10-04,-3,STRONG BEAR,19446.15,19676.710399499894,BEAR,TRADE,24.0
2023-10-10,Normal,650,650,850,87.0,60,31.0,5,WIN,140.0,Bull Put,11.27,162.4,0,1.0,2023_41,300.0,2023,ultra-calm,2023-10-10,-2,BEAR BIAS,19691.5,19651.409066043605,NEUTRAL,TRADE,31.0
2023-10-11,Wednesday-MW,700,700,900,89.9,50,24.0,7,WIN,150.0,Bull Put,10.99,161.3,0,0.75,2023_41,300.0,2023,ultra-calm,2023-10-11,-2,BEAR BIAS,19808.5,19666.370107372786,BULL,TRADE,24.0
2023-10-17,Aggressive,500,500,700,79.6,100,80.8,3,WIN,100.0,Bull Put,10.7,148.9,0,0.75,2023_42,600.0,2023,ultra-calm,2023-10-17,0,NEUTRAL,19818.35,19699.663430684384,BULL,TRADE,80.8
2023-10-18,Wednesday-MW,650,650,850,89.6,50,36.5,3,WIN,150.0,Bull Put,10.97,151.2,0,0.75,2023_42,300.0,2023,ultra-calm,2023-10-18,-1,NEUTRAL,19668.25,19696.671675381112,BULL,TRADE,36.5
2023-10-23,Monday-RW,700,700,900,90.4,45,20.9,7,WIN,155.0,Bull Put,10.91,159.0,1,0.75,2023_43,300.0,2023,ultra-calm,2023-10-23,-5,STRONG BEAR,19278.45,19636.88286593662,BEAR,TRADE,20.9
2023-10-26,Bear-Call,650,650,850,83.8,60,32.0,7,WIN,140.0,Bear Call,11.73,175.8,2,0.75,2023_43,300.0,2023,ultra-calm,2023-10-26,-6,STRONG BEAR,18848.5,19517.74697188916,BEAR,TRADE,32.0
2023-10-31,Bear-Call,650,650,850,82.3,60,32.0,7,WIN,140.0,Bear Call,11.83,181.9,1,0.75,2023_44,200.0,2023,ultra-calm,2023-10-31,-4,STRONG BEAR,19086.55,19409.245964818892,NEUTRAL,TRADE,32.0
2023-11-01,Wednesday-MW,700,700,900,86.4,50,24.0,5,WIN,150.0,Bull Put,12.05,177.7,1,0.75,2023_44,300.0,2023,normal,2023-11-01,-4,STRONG BEAR,18990.4,19369.355872931377,BEAR,TRADE,24.0
2023-11-06,WideCondor,600+600,600,800,80.1,100,52.0,5,WIN,300.0,Condor,11.11,176.4,2,0.75,2023_45,300.0,2023,ultra-calm,2023-11-06,-3,STRONG BEAR,19411.85,19343.551801364465,NEUTRAL,TRADE,52.0
2023-11-13,Monday-RW,700,700,900,92.3,45,20.9,5,WIN,155.0,Bull Put,11.19,149.4,0,0.75,2023_46,600.0,2023,ultra-calm,2023-11-13,3,STRONG BULL,19440.15,19390.387110493524,BULL,TRADE,20.9
2023-11-20,Monday-RW,700,700,900,91.0,45,20.9,5,WIN,155.0,Bull Put,12.15,156.2,0,0.75,2023_47,300.0,2023,normal,2023-11-20,4,STRONG BULL,19693.65,19496.75318013907,BULL,TRADE,20.9
2023-11-21,Normal,600,600,800,85.7,60,31.0,5,WIN,140.0,Bull Put,12.23,154.7,0,1.0,2023_47,300.0,2023,normal,2023-11-21,4,STRONG BULL,19780.8,19523.805258221066,BULL,TRADE,31.0
2023-11-30,Normal,600,600,800,88.3,60,31.0,5,WIN,140.0,Bull Put,12.69,144.6,0,1.0,2023_48,420.0,2023,normal,2023-11-30,4,STRONG BULL,20127.2,19714.153706563724,BULL,TRADE,31.0
2023-12-06,Normal,650,650,850,86.6,60,31.0,5,WIN,140.0,Bull Put,13.74,164.1,2,1.0,2023_49,300.0,2023,normal,2023-12-06,4,STRONG BULL,20935.9,20042.9922907281,BULL,TRADE,31.0
2023-12-07,Normal,650,650,850,87.8,60,31.0,5,WIN,140.0,Bull Put,12.67,158.8,2,1.0,2023_49,300.0,2023,normal,2023-12-07,4,STRONG BULL,20916.1,20126.145405896852,BULL,TRADE,31.0
2023-12-11,Monday-RW,700,700,900,91.5,45,20.9,5,WIN,155.0,Bull Put,12.76,153.8,1,0.75,2023_50,300.0,2023,normal,2023-12-11,4,STRONG BULL,20992.8,20281.577985325992,BULL,TRADE,20.9
2023-12-12,Normal,600,600,800,85.7,60,31.0,5,WIN,140.0,Bull Put,12.71,155.0,1,1.0,2023_50,300.0,2023,normal,2023-12-12,4,STRONG BULL,20900.4,20340.513415294947,BULL,TRADE,31.0
2023-12-19,Normal,650,650,850,82.9,60,31.0,5,WIN,140.0,Bull Put,13.87,179.4,2,0.75,2023_51,300.0,2023,normal,2023-12-19,4,STRONG BULL,21446.0,20666.523597136234,BULL,TRADE,31.0
2023-12-28,HighATR-Cautious,750,750,950,84.3,30,8.5,5,WIN,170.0,Bull Put,15.14,200.2,2,0.75,2023_52,200.0,2023,normal,2023-12-28,4,STRONG BULL,21773.7,21029.450509446073,BULL,TRADE,8.5
2024-01-02,HighATR-Cautious,750,750,950,85.7,30,8.5,5,WIN,170.0,Bull Put,14.58,193.4,0,0.75,2024_01,200.0,2024,normal,2024-01-02,2,BULL BIAS,21661.5,21200.999648449477,NEUTRAL,TRADE,8.5
